rank,construction,ansatz,envelope,duration_ns,n_active,f_unitary,f_decoherence,f_practical,mean_abs_eps_z,mean_abs_eps_perp,parameter_count,study,case_id
698,single pulse,single_pulse,gaussian,1056.3380281690138,3,0.0494970051065969,0.9452195710415633,0.04678553793469959,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317161
699,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.0478001130232875,0.9772175215572,0.04671110797877105,2.746267447767358,1.3676685421606427,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na4_chiT1p0
700,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,3,0.0493947428009468,0.9452195710415633,0.04668887760201928,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetD_seed93242
701,single pulse,single_pulse,gaussian,1760.5633802816897,3,0.0508753372575893,0.9103767869122359,0.04631572606564051,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317162
702,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.0487400739286384,0.9411952255805155,0.04587392487607582,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyD_seed316161
703,independent echo,echoed independent,rich envelope,352.112676056338,4,0.0467035071988566,0.9772175215572,0.0456394855528955,2.441028659011202,1.8614806269777295,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT1p0
704,single pulse,single_pulse,gaussian,1760.5633802816897,3,0.0499518262726913,0.9103767869122359,0.04547498310253091,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317161
705,single pulse,single_pulse,gaussian,352.112676056338,4,0.0459233296590884,0.9813958904975115,0.04506896700539184,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyD_seed318161
706,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.0477824254124369,0.9411952255805155,0.0449725906648427,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyD_seed316159
707,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.0459288494168056,0.9772175215572,0.04488247639506462,2.3018450471633587,2.1991267794992404,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT1p0
708,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,3,0.0458173781594602,0.9772175215572,0.04477354472923668,3.2532619419485074,2.775623740912838,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na3_chiT1p0
709,single pulse,single_pulse,gaussian,352.112676056338,2,0.0451848136151594,0.9813958904975115,0.044344190394813444,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316259
710,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.0485677822546803,0.906500787300615,0.04402673285131253,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyD_seed316161
711,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,4,0.0465727680565586,0.9411952255805155,0.04383406693690169,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT3p0_familyD_seed318262
712,independent echo,echoed independent,rich envelope,352.112676056338,3,0.044545039044077,0.9772175215572,0.04353019265232163,3.3821883049431567,2.7772577924095265,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na3_chiT1p0
713,single pulse,single_pulse,gaussian,1056.3380281690138,4,0.0460126980632709,0.9452195710415633,0.04349210272582989,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT3p0_familyD_seed318161
714,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.0469147081840355,0.906500787300615,0.04252821990480679,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyD_seed316159
715,echoed,echoed multitone,gaussian,1760.5633802816897,2,0.0462152085316178,0.9103767869122359,0.042073253049493164,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92262
716,single pulse,single_pulse,gaussian,1760.5633802816897,4,0.0462013840433858,0.9103767869122359,0.04206066755631581,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT5p0_familyD_seed318161
717,symmetric echo,echoed symmetric,rich envelope,352.112676056338,3,0.0425127639688572,0.9772175215572,0.04154421784019286,1.8372820350973365,3.751181327150379,19,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT1p0
718,single pulse,single_pulse,gaussian,1056.3380281690138,3,0.0417632765598859,0.9452195710415633,0.03947546635522552,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317160
719,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,3,0.0392790236877278,0.9772175215572,0.03838415017730791,3.685573774558087,2.4068974570855275,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT1p0
720,independent echo,echoed independent,rich envelope,352.112676056338,3,0.0387204363133053,0.9772175215572,0.03783828880770161,3.6474778959788474,2.461365493337832,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT1p0
721,single pulse,single_pulse,gaussian,1760.5633802816897,3,0.0404753630720851,0.9103767869122359,0.036847830982671,,,9,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317160
722,echoed,echoed multitone,gaussian,1760.5633802816897,3,0.0402492318511591,0.9103767869122359,0.036641966368343847,,,21,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetD_seed93361
723,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.0384042247609623,0.9452195710415633,0.03630042485474057,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316259
724,symmetric echo,echoed symmetric,rich envelope,1056.3380281690138,3,0.0380579893574702,0.9411952255805155,0.035819997878445024,0.48378912616325054,2.7783008266811478,19,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT3p0
725,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.0362527785801202,0.9772175215572,0.03542685043362701,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyC
726,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.0369791753142127,0.9411952255805155,0.03480462325164185,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyC
727,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.0373471538010802,0.9103767869122359,0.033999981877744494,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316259
728,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.0372619296701785,0.906500787300615,0.03377796858235696,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyC
729,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,4,0.0341560939600494,0.9813958904975115,0.03352065024783935,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT1p0_familyD_seed318262
730,echoed,echoed multitone,gaussian,1056.3380281690138,4,0.0345565892992429,0.9452195710415633,0.03266356451408985,,,27,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT3p0_targetD_seed94341
731,symmetric echo,echoed symmetric,rich envelope,1760.5633802816897,3,0.0351033706185317,0.906500787300615,0.03182123310260426,0.40586934309139683,2.8084399548955408,19,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT5p0
732,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,4,0.0346798336423057,0.906500787300615,0.03143729650020447,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyD_seed318262
733,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.0320984550624482,0.9772175215572,0.03136717270194079,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyD_seed317260
734,echoed,echoed multitone,gaussian,1056.3380281690138,2,0.0327539718154802,0.9452195710415633,0.030959695189335647,,,15,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na2_chiT3p0_targetD_seed92340
735,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,2,0.0312223858629147,0.9813958904975115,0.030641521177392085,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyD_seed316159
736,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.0313285005528175,0.9772175215572,0.03061475966432769,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyC
737,basis-expanded,basis expanded,gaussian,1760.5633802816897,4,0.0324476632980487,0.9103767869122359,0.029539599456087657,,,18,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT5p0_targetD_seed94360
738,rich envelope,complex envelope,rich envelope,1760.5633802816897,4,0.0324398287115981,0.9103767869122359,0.029532467030447974,,,18,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT5p0_targetD_seed94360
739,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.0300555182602726,0.9772175215572,0.029370779063420754,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316261
740,CPSQR echo,echoed cpsqr,rich envelope,352.112676056338,3,0.0296978665476754,0.9772175215572,0.029021275543255835,1.667698541258476,3.457686947700869,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
741,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,2,0.0302093107358764,0.9411952255805155,0.028432859032685078,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316261
742,direct,baseline multitone,gaussian,1760.5633802816897,4,0.0311901069826954,0.9103767869122359,0.02839474937835513,,,12,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT5p0_targetD_seed94360
743,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.0300673209599077,0.9411952255805155,0.02829921893346209,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317260
744,two-segment direct,symmetric two segment,gaussian,1760.5633802816897,4,0.0305393902953587,0.9103767869122359,0.02780235201134737,,,24,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT5p0_targetD_seed94360
745,echoed,echoed multitone,gaussian,1056.3380281690138,3,0.029413338112052,0.9452195710415633,0.027802062833174258,,,21,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT3p0_targetC
746,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,2,0.0303729161174383,0.906500787300615,0.027533072373073356,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316261
747,echoed,echoed multitone,gaussian,1760.5633802816897,3,0.0286622784804102,0.9103767869122359,0.02609347298857956,,,21,parameterized_waveform_residual_z_cancellation,chi_only_na3_chiT5p0_targetC
748,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.0282731464194327,0.906500787300615,0.025629629488681305,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317260
749,symmetric echo,echoed symmetric,gaussian,1056.3380281690138,3,0.0270554855879141,0.9411952255805155,0.025464493861107197,0.34910397438672147,3.8526025751896804,19,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na3_chiT3p0
750,asymmetric echo,echoed asymmetric,gaussian,1056.3380281690138,3,0.0270493902139147,0.9411952255805155,0.025458756924200836,0.6099445769182346,4.712848879973547,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na3_chiT3p0
751,independent echo,echoed independent,gaussian,1056.3380281690138,3,0.0270493902139147,0.9411952255805155,0.025458756924200836,1.9935376362071118,3.9648669959334604,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na3_chiT3p0
752,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,4,0.0278670980494005,0.9103767869122359,0.025369559182781463,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyD_seed318262
753,echoed,echoed multitone,gaussian,1056.3380281690138,3,0.0264681983618516,0.9452195710415633,0.025018259101832377,,,21,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT3p0_targetC
754,symmetric echo,echoed symmetric,gaussian,1760.5633802816897,3,0.0274601413723968,0.906500787300615,0.02489263977346389,0.34626111968493684,3.8556047003757654,19,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na3_chiT5p0
755,independent echo,echoed independent,gaussian,1760.5633802816897,3,0.0274601104980032,0.906500787300615,0.024892611785801783,2.5346538256024154,3.9506040976528483,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na3_chiT5p0
756,asymmetric echo,echoed asymmetric,gaussian,1760.5633802816897,3,0.0274599974201197,0.906500787300615,0.024892509280611364,2.0463633391162044,4.382214925395041,21,ideal_sqr_direct_vs_echoed_multitone,chi_only_smooth_x_na3_chiT5p0
757,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,4,0.0273100267318627,0.9103767869122359,0.024862414386640434,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyD_seed318261
758,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,3,0.0265124914075775,0.9103767869122359,0.024136356740668666,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT5p0_familyD_seed317260
759,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,3,0.0253988932871884,0.9452195710415633,0.02400753101784666,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyD_seed317260
760,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,2,0.0242293663697929,0.9813958904975115,0.023778600584673362,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316261
761,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,3,0.0241526856560083,0.9813958904975115,0.023703346447284737,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT1p0_familyD_seed317260
762,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,2,0.0247007689170202,0.9452195710415633,0.023347650200142615,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyD_seed316159
763,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,2,0.0245965430546953,0.9452195710415633,0.023249133875264432,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316261
764,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.0246890887662122,0.9411952255805155,0.02323725247069246,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na3_chiT3p0_familyC
765,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,2,0.0248234392011402,0.9103767869122359,0.022598682820045256,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316261
766,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.0229618507594056,0.9772175215572,0.02243872288947265,2.187523275783806,1.5824896357215577,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102
767,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.0223096299851876,0.9772175215572,0.021801361320983217,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyD_seed316160
768,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,4,0.0221153891362536,0.9813958904975115,0.021703952015072595,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyD_seed318159
769,echoed,echoed multitone,gaussian,1760.5633802816897,3,0.0233348659560432,0.9103767869122359,0.021243520292090326,,,21,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na3_chiT5p0_targetC
770,direct,reduced unitary direct,gaussian,264.08450704225345,3,0.0214814986766555,0.986014215597002,0.02118106306751051,0.9789775372695598,2.0900673722780554,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na3_chiT0p75
771,single pulse,single_pulse,gaussian,352.112676056338,4,0.021371244286647,0.9813958904975115,0.020973651317733787,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyD_seed318162
772,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,2,0.023011779304739,0.9103767869122359,0.020949389704581777,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyD_seed316159
773,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,4,0.021464734154886,0.9452195710415633,0.020288886810402536,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT3p0_familyD_seed318159
774,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,4,0.0197795630028858,0.9772175215572,0.01932893553516455,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT1p0_familyC
775,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,4,0.021019479141855,0.9103767869122359,0.019135645883730717,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT5p0_familyD_seed318159
776,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,4,0.0202165023891559,0.9411952255805155,0.019027675526610617,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT3p0_familyC
777,echoed,echoed multitone,gaussian,1760.5633802816897,4,0.0208576335178914,0.9103767869122359,0.018988305384610927,,,27,parameterized_waveform_residual_z_cancellation,chi_plus_chiprime_na4_chiT5p0_targetD_seed94361
778,single pulse,single_pulse,gaussian,1760.5633802816897,4,0.0206370753645963,0.9103767869122359,0.01878751436168684,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT5p0_familyD_seed318262
779,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,4,0.0204110788698925,0.906500787300615,0.0185026590652125,,,26,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na4_chiT5p0_familyC
